,hour,updated_type,updated_subtype,binned_latitude,binned_longitude,alert_counts
32883,14:00,Hazard,Road,41.99,-87.78,5
32884,14:00,Hazard,Road,41.99,-87.77,12
32885,14:00,Hazard,Road,41.99,-87.76,19
32886,14:00,Hazard,Road,41.99,-87.75,11
32887,14:00,Hazard,Road,41.99,-87.74,11
32888,14:00,Hazard,Road,41.99,-87.73,15
32889,14:00,Hazard,Road,41.99,-87.72,12
32890,14:00,Hazard,Road,41.99,-87.71,8
32891,14:00,Hazard,Road,41.99,-87.7,8
32892,14:00,Hazard,Road,41.99,-87.69,16
32893,14:00,Hazard,Road,41.99,-87.68,46
32894,14:00,Hazard,Road,41.99,-87.67,10
32895,14:00,Hazard,Road,41.99,-87.66,19
32896,14:00,Hazard,Road,42.0,-87.83,3
32897,14:00,Hazard,Road,42.0,-87.79,2
32898,14:00,Hazard,Road,42.0,-87.78,1
32899,14:00,Hazard,Road,42.0,-87.7,5
32900,14:00,Hazard,Road,42.0,-87.69,2
32901,14:00,Hazard,Road,42.0,-87.68,15
32902,14:00,Hazard,Road,42.0,-87.67,12
32903,14:00,Hazard,Road,42.01,-87.71,6
32904,14:00,Hazard,Road,42.01,-87.7,9
32905,14:00,Hazard,Road,42.01,-87.69,6
32906,14:00,Hazard,Road,42.01,-87.68,21
32907,14:00,Hazard,Road,42.01,-87.67,4
32908,14:00,Hazard,Road,42.02,-87.67,6
32909,14:00,Hazard,Shoulder,41.64,-87.59,4
32910,14:00,Hazard,Shoulder,41.64,-87.58,4
32911,14:00,Hazard,Shoulder,41.65,-87.62,2
32912,14:00,Hazard,Shoulder,41.65,-87.61,4
32913,14:00,Hazard,Shoulder,41.65,-87.6,1
32914,14:00,Hazard,Shoulder,41.65,-87.59,140
32915,14:00,Hazard,Shoulder,41.65,-87.58,4
32916,14:00,Hazard,Shoulder,41.65,-87.57,4
32917,14:00,Hazard,Shoulder,41.66,-87.6,105
32918,14:00,Hazard,Shoulder,41.66,-87.59,33
32919,14:00,Hazard,Shoulder,41.67,-87.67,1
32920,14:00,Hazard,Shoulder,41.67,-87.61,69
32921,14:00,Hazard,Shoulder,41.67,-87.6,32
32922,14:00,Hazard,Shoulder,41.67,-87.56,3
32923,14:00,Hazard,Shoulder,41.68,-87.67,6
32924,14:00,Hazard,Shoulder,41.68,-87.61,90
32925,14:00,Hazard,Shoulder,41.68,-87.6,8
32926,14:00,Hazard,Shoulder,41.69,-87.7,1
32927,14:00,Hazard,Shoulder,41.69,-87.68,1
32928,14:00,Hazard,Shoulder,41.69,-87.67,3
32929,14:00,Hazard,Shoulder,41.69,-87.66,4
32930,14:00,Hazard,Shoulder,41.69,-87.63,1
32931,14:00,Hazard,Shoulder,41.69,-87.61,1
32932,14:00,Hazard,Shoulder,41.69,-87.6,109
32933,14:00,Hazard,Shoulder,41.7,-87.61,1
32934,14:00,Hazard,Shoulder,41.7,-87.6,90
32935,14:00,Hazard,Shoulder,41.7,-87.59,22
32936,14:00,Hazard,Shoulder,41.71,-87.68,1
32937,14:00,Hazard,Shoulder,41.71,-87.66,2
32938,14:00,Hazard,Shoulder,41.71,-87.65,14
32939,14:00,Hazard,Shoulder,41.71,-87.64,4
32940,14:00,Hazard,Shoulder,41.71,-87.63,96
32941,14:00,Hazard,Shoulder,41.71,-87.62,92
32942,14:00,Hazard,Shoulder,41.71,-87.61,107
32943,14:00,Hazard,Shoulder,41.71,-87.6,43
32944,14:00,Hazard,Shoulder,41.71,-87.59,42
32945,14:00,Hazard,Shoulder,41.72,-87.67,2
32946,14:00,Hazard,Shoulder,41.72,-87.65,1
32947,14:00,Hazard,Shoulder,41.72,-87.63,124
32948,14:00,Hazard,Shoulder,41.72,-87.59,3
32949,14:00,Hazard,Shoulder,41.73,-87.68,1
32950,14:00,Hazard,Shoulder,41.73,-87.65,1
32951,14:00,Hazard,Shoulder,41.73,-87.63,124
32952,14:00,Hazard,Shoulder,41.73,-87.58,2
32953,14:00,Hazard,Shoulder,41.73,-87.57,26
32954,14:00,Hazard,Shoulder,41.73,-87.56,1
32955,14:00,Hazard,Shoulder,41.74,-87.72,1
32956,14:00,Hazard,Shoulder,41.74,-87.64,1
32957,14:00,Hazard,Shoulder,41.74,-87.63,104
32958,14:00,Hazard,Shoulder,41.74,-87.61,1
32959,14:00,Hazard,Shoulder,41.74,-87.6,1
32960,14:00,Hazard,Shoulder,41.74,-87.59,16
32961,14:00,Hazard,Shoulder,41.74,-87.58,18
32962,14:00,Hazard,Shoulder,41.75,-87.63,106
32963,14:00,Hazard,Shoulder,41.75,-87.6,14
32964,14:00,Hazard,Shoulder,41.75,-87.59,13
32965,14:00,Hazard,Shoulder,41.76,-87.7,1
32966,14:00,Hazard,Shoulder,41.76,-87.67,2
32967,14:00,Hazard,Shoulder,41.76,-87.66,1
32968,14:00,Hazard,Shoulder,41.76,-87.63,87
32969,14:00,Hazard,Shoulder,41.76,-87.62,6
32970,14:00,Hazard,Shoulder,41.76,-87.61,26
32971,14:00,Hazard,Shoulder,41.76,-87.6,1
32972,14:00,Hazard,Shoulder,41.77,-87.79,1
32973,14:00,Hazard,Shoulder,41.77,-87.7,1
32974,14:00,Hazard,Shoulder,41.77,-87.69,2
32975,14:00,Hazard,Shoulder,41.77,-87.65,1
32976,14:00,Hazard,Shoulder,41.77,-87.64,27
32977,14:00,Hazard,Shoulder,41.77,-87.63,101
32978,14:00,Hazard,Shoulder,41.77,-87.62,8
32979,14:00,Hazard,Shoulder,41.77,-87.59,2
32980,14:00,Hazard,Shoulder,41.77,-87.58,1
32981,14:00,Hazard,Shoulder,41.77,-87.57,2
32982,14:00,Hazard,Shoulder,41.78,-87.81,2
32983,14:00,Hazard,Shoulder,41.78,-87.8,1
32984,14:00,Hazard,Shoulder,41.78,-87.77,2
32985,14:00,Hazard,Shoulder,41.78,-87.75,3
32986,14:00,Hazard,Shoulder,41.78,-87.73,1
32987,14:00,Hazard,Shoulder,41.78,-87.69,1
32988,14:00,Hazard,Shoulder,41.78,-87.65,1
32989,14:00,Hazard,Shoulder,41.78,-87.64,173
32990,14:00,Hazard,Shoulder,41.78,-87.6,1
32991,14:00,Hazard,Shoulder,41.78,-87.59,1
32992,14:00,Hazard,Shoulder,41.78,-87.58,7
32993,14:00,Hazard,Shoulder,41.79,-87.81,4
32994,14:00,Hazard,Shoulder,41.79,-87.8,8
32995,14:00,Hazard,Shoulder,41.79,-87.77,4
32996,14:00,Hazard,Shoulder,41.79,-87.76,1
32997,14:00,Hazard,Shoulder,41.79,-87.75,7
32998,14:00,Hazard,Shoulder,41.79,-87.74,1
32999,14:00,Hazard,Shoulder,41.79,-87.73,1
33000,14:00,Hazard,Shoulder,41.79,-87.64,145
33001,14:00,Hazard,Shoulder,41.79,-87.63,1
33002,14:00,Hazard,Shoulder,41.79,-87.61,1
33003,14:00,Hazard,Shoulder,41.79,-87.59,2
33004,14:00,Hazard,Shoulder,41.79,-87.58,6
33005,14:00,Hazard,Shoulder,41.8,-87.8,1
33006,14:00,Hazard,Shoulder,41.8,-87.75,5
33007,14:00,Hazard,Shoulder,41.8,-87.73,1
33008,14:00,Hazard,Shoulder,41.8,-87.69,2
33009,14:00,Hazard,Shoulder,41.8,-87.67,1
33010,14:00,Hazard,Shoulder,41.8,-87.64,180
33011,14:00,Hazard,Shoulder,41.8,-87.61,1
33012,14:00,Hazard,Shoulder,41.8,-87.59,20
33013,14:00,Hazard,Shoulder,41.81,-87.77,10
33014,14:00,Hazard,Shoulder,41.81,-87.76,39
33015,14:00,Hazard,Shoulder,41.81,-87.75,97
33016,14:00,Hazard,Shoulder,41.81,-87.74,61
33017,14:00,Hazard,Shoulder,41.81,-87.73,4
33018,14:00,Hazard,Shoulder,41.81,-87.69,1
33019,14:00,Hazard,Shoulder,41.81,-87.67,2
33020,14:00,Hazard,Shoulder,41.81,-87.64,116
33021,14:00,Hazard,Shoulder,41.81,-87.63,68
33022,14:00,Hazard,Shoulder,41.81,-87.62,1
33023,14:00,Hazard,Shoulder,41.81,-87.61,3
33024,14:00,Hazard,Shoulder,41.81,-87.6,39
33025,14:00,Hazard,Shoulder,41.81,-87.59,1
33026,14:00,Hazard,Shoulder,41.82,-87.75,2
33027,14:00,Hazard,Shoulder,41.82,-87.74,47
33028,14:00,Hazard,Shoulder,41.82,-87.73,136
33029,14:00,Hazard,Shoulder,41.82,-87.72,138
33030,14:00,Hazard,Shoulder,41.82,-87.71,58
33031,14:00,Hazard,Shoulder,41.82,-87.7,1
33032,14:00,Hazard,Shoulder,41.82,-87.69,2
33033,14:00,Hazard,Shoulder,41.82,-87.67,1
33034,14:00,Hazard,Shoulder,41.82,-87.66,1
33035,14:00,Hazard,Shoulder,41.82,-87.64,164
33036,14:00,Hazard,Shoulder,41.82,-87.63,28
33037,14:00,Hazard,Shoulder,41.82,-87.61,14
33038,14:00,Hazard,Shoulder,41.82,-87.6,10
33039,14:00,Hazard,Shoulder,41.83,-87.74,1
33040,14:00,Hazard,Shoulder,41.83,-87.71,20
33041,14:00,Hazard,Shoulder,41.83,-87.7,69
33042,14:00,Hazard,Shoulder,41.83,-87.69,64
33043,14:00,Hazard,Shoulder,41.83,-87.68,69
33044,14:00,Hazard,Shoulder,41.83,-87.67,49
33045,14:00,Hazard,Shoulder,41.83,-87.64,255
33046,14:00,Hazard,Shoulder,41.83,-87.63,2
33047,14:00,Hazard,Shoulder,41.83,-87.61,50
33048,14:00,Hazard,Shoulder,41.84,-87.74,4
33049,14:00,Hazard,Shoulder,41.84,-87.72,1
33050,14:00,Hazard,Shoulder,41.84,-87.69,1
33051,14:00,Hazard,Shoulder,41.84,-87.68,2
33052,14:00,Hazard,Shoulder,41.84,-87.67,18
33053,14:00,Hazard,Shoulder,41.84,-87.66,91
33054,14:00,Hazard,Shoulder,41.84,-87.65,63
33055,14:00,Hazard,Shoulder,41.84,-87.64,170
33056,14:00,Hazard,Shoulder,41.84,-87.63,138
33057,14:00,Hazard,Shoulder,41.84,-87.62,53
33058,14:00,Hazard,Shoulder,41.84,-87.61,6
33059,14:00,Hazard,Shoulder,41.85,-87.74,1
33060,14:00,Hazard,Shoulder,41.85,-87.73,4
33061,14:00,Hazard,Shoulder,41.85,-87.72,1
33062,14:00,Hazard,Shoulder,41.85,-87.7,1
33063,14:00,Hazard,Shoulder,41.85,-87.69,1
33064,14:00,Hazard,Shoulder,41.85,-87.67,1
33065,14:00,Hazard,Shoulder,41.85,-87.66,1
33066,14:00,Hazard,Shoulder,41.85,-87.65,64
33067,14:00,Hazard,Shoulder,41.85,-87.64,19
33068,14:00,Hazard,Shoulder,41.85,-87.63,2
33069,14:00,Hazard,Shoulder,41.85,-87.62,66
33070,14:00,Hazard,Shoulder,41.86,-87.77,3
33071,14:00,Hazard,Shoulder,41.86,-87.75,2
33072,14:00,Hazard,Shoulder,41.86,-87.74,1
33073,14:00,Hazard,Shoulder,41.86,-87.73,1
33074,14:00,Hazard,Shoulder,41.86,-87.68,1
33075,14:00,Hazard,Shoulder,41.86,-87.65,87
33076,14:00,Hazard,Shoulder,41.86,-87.64,1
33077,14:00,Hazard,Shoulder,41.86,-87.63,7
33078,14:00,Hazard,Shoulder,41.86,-87.62,28
33079,14:00,Hazard,Shoulder,41.87,-87.79,6
33080,14:00,Hazard,Shoulder,41.87,-87.78,85
33081,14:00,Hazard,Shoulder,41.87,-87.77,109
33082,14:00,Hazard,Shoulder,41.87,-87.76,125
33083,14:00,Hazard,Shoulder,41.87,-87.75,124
33084,14:00,Hazard,Shoulder,41.87,-87.74,127
33085,14:00,Hazard,Shoulder,41.87,-87.73,173
33086,14:00,Hazard,Shoulder,41.87,-87.72,114
33087,14:00,Hazard,Shoulder,41.87,-87.71,116
33088,14:00,Hazard,Shoulder,41.87,-87.7,84
33089,14:00,Hazard,Shoulder,41.87,-87.69,134
33090,14:00,Hazard,Shoulder,41.87,-87.68,129
33091,14:00,Hazard,Shoulder,41.87,-87.67,131
33092,14:00,Hazard,Shoulder,41.87,-87.66,79
33093,14:00,Hazard,Shoulder,41.87,-87.65,142
33094,14:00,Hazard,Shoulder,41.87,-87.64,16
33095,14:00,Hazard,Shoulder,41.87,-87.63,22
33096,14:00,Hazard,Shoulder,41.87,-87.62,26
33097,14:00,Hazard,Shoulder,41.88,-87.77,1
33098,14:00,Hazard,Shoulder,41.88,-87.76,1
33099,14:00,Hazard,Shoulder,41.88,-87.75,1
33100,14:00,Hazard,Shoulder,41.88,-87.74,1
33101,14:00,Hazard,Shoulder,41.88,-87.73,1
33102,14:00,Hazard,Shoulder,41.88,-87.72,1
33103,14:00,Hazard,Shoulder,41.88,-87.71,3
33104,14:00,Hazard,Shoulder,41.88,-87.69,1
33105,14:00,Hazard,Shoulder,41.88,-87.68,1
33106,14:00,Hazard,Shoulder,41.88,-87.67,1
33107,14:00,Hazard,Shoulder,41.88,-87.65,63
33108,14:00,Hazard,Shoulder,41.88,-87.64,10
33109,14:00,Hazard,Shoulder,41.88,-87.63,23
33110,14:00,Hazard,Shoulder,41.88,-87.62,54
33111,14:00,Hazard,Shoulder,41.89,-87.76,1
33112,14:00,Hazard,Shoulder,41.89,-87.75,1
33113,14:00,Hazard,Shoulder,41.89,-87.74,2
33114,14:00,Hazard,Shoulder,41.89,-87.71,4
33115,14:00,Hazard,Shoulder,41.89,-87.7,3
33116,14:00,Hazard,Shoulder,41.89,-87.68,1
33117,14:00,Hazard,Shoulder,41.89,-87.67,10
33118,14:00,Hazard,Shoulder,41.89,-87.66,158
33119,14:00,Hazard,Shoulder,41.89,-87.65,10
33120,14:00,Hazard,Shoulder,41.89,-87.64,20
33121,14:00,Hazard,Shoulder,41.89,-87.63,10
33122,14:00,Hazard,Shoulder,41.89,-87.62,31
33123,14:00,Hazard,Shoulder,41.9,-87.76,2
33124,14:00,Hazard,Shoulder,41.9,-87.72,1
33125,14:00,Hazard,Shoulder,41.9,-87.69,1
33126,14:00,Hazard,Shoulder,41.9,-87.68,2
33127,14:00,Hazard,Shoulder,41.9,-87.67,119
33128,14:00,Hazard,Shoulder,41.9,-87.66,3
33129,14:00,Hazard,Shoulder,41.9,-87.65,3
33130,14:00,Hazard,Shoulder,41.9,-87.64,1
33131,14:00,Hazard,Shoulder,41.9,-87.63,49
33132,14:00,Hazard,Shoulder,41.9,-87.62,1
33133,14:00,Hazard,Shoulder,41.91,-87.71,1
33134,14:00,Hazard,Shoulder,41.91,-87.69,1
33135,14:00,Hazard,Shoulder,41.91,-87.68,27
33136,14:00,Hazard,Shoulder,41.91,-87.67,87
33137,14:00,Hazard,Shoulder,41.91,-87.66,3
33138,14:00,Hazard,Shoulder,41.91,-87.65,3
33139,14:00,Hazard,Shoulder,41.91,-87.64,2
33140,14:00,Hazard,Shoulder,41.91,-87.63,32
33141,14:00,Hazard,Shoulder,41.92,-87.73,2
33142,14:00,Hazard,Shoulder,41.92,-87.7,26
33143,14:00,Hazard,Shoulder,41.92,-87.69,88
33144,14:00,Hazard,Shoulder,41.92,-87.68,39
33145,14:00,Hazard,Shoulder,41.92,-87.67,3
33146,14:00,Hazard,Shoulder,41.92,-87.65,3
33147,14:00,Hazard,Shoulder,41.92,-87.64,26
33148,14:00,Hazard,Shoulder,41.92,-87.63,8
33149,14:00,Hazard,Shoulder,41.93,-87.75,1
33150,14:00,Hazard,Shoulder,41.93,-87.74,1
33151,14:00,Hazard,Shoulder,41.93,-87.73,2
33152,14:00,Hazard,Shoulder,41.93,-87.72,5
33153,14:00,Hazard,Shoulder,41.93,-87.71,123
33154,14:00,Hazard,Shoulder,41.93,-87.7,146
33155,14:00,Hazard,Shoulder,41.93,-87.67,2
33156,14:00,Hazard,Shoulder,41.93,-87.66,1
33157,14:00,Hazard,Shoulder,41.93,-87.64,45
33158,14:00,Hazard,Shoulder,41.94,-87.83,1
33159,14:00,Hazard,Shoulder,41.94,-87.77,2
33160,14:00,Hazard,Shoulder,41.94,-87.75,1
33161,14:00,Hazard,Shoulder,41.94,-87.73,57
33162,14:00,Hazard,Shoulder,41.94,-87.72,128
33163,14:00,Hazard,Shoulder,41.94,-87.71,11
33164,14:00,Hazard,Shoulder,41.94,-87.7,2
33165,14:00,Hazard,Shoulder,41.94,-87.65,13
33166,14:00,Hazard,Shoulder,41.94,-87.64,5
33167,14:00,Hazard,Shoulder,41.95,-87.94,1
33168,14:00,Hazard,Shoulder,41.95,-87.9,9
33169,14:00,Hazard,Shoulder,41.95,-87.89,18
33170,14:00,Hazard,Shoulder,41.95,-87.77,1
33171,14:00,Hazard,Shoulder,41.95,-87.75,24
33172,14:00,Hazard,Shoulder,41.95,-87.74,112
33173,14:00,Hazard,Shoulder,41.95,-87.73,59
33174,14:00,Hazard,Shoulder,41.95,-87.72,4
33175,14:00,Hazard,Shoulder,41.95,-87.71,2
33176,14:00,Hazard,Shoulder,41.95,-87.7,2
33177,14:00,Hazard,Shoulder,41.95,-87.69,2
33178,14:00,Hazard,Shoulder,41.95,-87.68,3
33179,14:00,Hazard,Shoulder,41.95,-87.67,1
33180,14:00,Hazard,Shoulder,41.95,-87.66,3
33181,14:00,Hazard,Shoulder,41.95,-87.65,21
33182,14:00,Hazard,Shoulder,41.96,-87.89,1
33183,14:00,Hazard,Shoulder,41.96,-87.85,1
33184,14:00,Hazard,Shoulder,41.96,-87.78,1
33185,14:00,Hazard,Shoulder,41.96,-87.77,1
33186,14:00,Hazard,Shoulder,41.96,-87.76,134
33187,14:00,Hazard,Shoulder,41.96,-87.75,177
33188,14:00,Hazard,Shoulder,41.96,-87.74,1
33189,14:00,Hazard,Shoulder,41.96,-87.73,2
33190,14:00,Hazard,Shoulder,41.96,-87.7,3
33191,14:00,Hazard,Shoulder,41.96,-87.69,2
33192,14:00,Hazard,Shoulder,41.96,-87.68,1
33193,14:00,Hazard,Shoulder,41.96,-87.67,1
33194,14:00,Hazard,Shoulder,41.96,-87.66,2
33195,14:00,Hazard,Shoulder,41.96,-87.65,17
33196,14:00,Hazard,Shoulder,41.97,-87.91,2
33197,14:00,Hazard,Shoulder,41.97,-87.9,2
33198,14:00,Hazard,Shoulder,41.97,-87.89,7
33199,14:00,Hazard,Shoulder,41.97,-87.88,13
33200,14:00,Hazard,Shoulder,41.97,-87.85,3
33201,14:00,Hazard,Shoulder,41.97,-87.78,85
33202,14:00,Hazard,Shoulder,41.97,-87.77,60
33203,14:00,Hazard,Shoulder,41.97,-87.76,1
33204,14:00,Hazard,Shoulder,41.97,-87.75,99
33205,14:00,Hazard,Shoulder,41.97,-87.74,3
33206,14:00,Hazard,Shoulder,41.97,-87.73,1
33207,14:00,Hazard,Shoulder,41.97,-87.72,4
33208,14:00,Hazard,Shoulder,41.97,-87.71,3
33209,14:00,Hazard,Shoulder,41.97,-87.7,2
33210,14:00,Hazard,Shoulder,41.97,-87.67,2
33211,14:00,Hazard,Shoulder,41.97,-87.66,14
33212,14:00,Hazard,Shoulder,41.97,-87.65,13
33213,14:00,Hazard,Shoulder,41.98,-87.9,7
33214,14:00,Hazard,Shoulder,41.98,-87.89,6
33215,14:00,Hazard,Shoulder,41.98,-87.88,27
33216,14:00,Hazard,Shoulder,41.98,-87.86,1
33217,14:00,Hazard,Shoulder,41.98,-87.85,18
33218,14:00,Hazard,Shoulder,41.98,-87.84,69
33219,14:00,Hazard,Shoulder,41.98,-87.83,60
33220,14:00,Hazard,Shoulder,41.98,-87.82,47
33221,14:00,Hazard,Shoulder,41.98,-87.81,81
33222,14:00,Hazard,Shoulder,41.98,-87.8,84
33223,14:00,Hazard,Shoulder,41.98,-87.79,96
33224,14:00,Hazard,Shoulder,41.98,-87.78,7
33225,14:00,Hazard,Shoulder,41.98,-87.76,46
33226,14:00,Hazard,Shoulder,41.98,-87.75,39
33227,14:00,Hazard,Shoulder,41.98,-87.73,1
33228,14:00,Hazard,Shoulder,41.98,-87.7,2
33229,14:00,Hazard,Shoulder,41.98,-87.69,1
33230,14:00,Hazard,Shoulder,41.98,-87.67,3
33231,14:00,Hazard,Shoulder,41.98,-87.66,26
33232,14:00,Hazard,Shoulder,41.99,-87.89,10
33233,14:00,Hazard,Shoulder,41.99,-87.88,1
33234,14:00,Hazard,Shoulder,41.99,-87.79,8
33235,14:00,Hazard,Shoulder,41.99,-87.78,1
33236,14:00,Hazard,Shoulder,41.99,-87.77,3
33237,14:00,Hazard,Shoulder,41.99,-87.76,37
33238,14:00,Hazard,Shoulder,41.99,-87.75,4
33239,14:00,Hazard,Shoulder,41.99,-87.72,2
33240,14:00,Hazard,Shoulder,41.99,-87.71,1
33241,14:00,Hazard,Shoulder,41.99,-87.7,2
33242,14:00,Hazard,Shoulder,41.99,-87.69,8
33243,14:00,Hazard,Shoulder,41.99,-87.68,6
33244,14:00,Hazard,Shoulder,41.99,-87.67,3
33245,14:00,Hazard,Shoulder,41.99,-87.66,8
33246,14:00,Hazard,Shoulder,42.0,-87.87,6
33247,14:00,Hazard,Shoulder,42.0,-87.82,1
33248,14:00,Hazard,Shoulder,42.0,-87.79,1
33249,14:00,Hazard,Shoulder,42.0,-87.7,2
33250,14:00,Hazard,Shoulder,42.0,-87.67,2
33251,14:00,Hazard,Shoulder,42.01,-87.82,1
33252,14:00,Hazard,Shoulder,42.01,-87.81,1
33253,14:00,Hazard,Shoulder,42.01,-87.69,1
33254,14:00,Hazard,Shoulder,42.01,-87.68,1
33255,14:00,Hazard,Unclassified,41.69,-87.73,1
33256,14:00,Hazard,Unclassified,41.69,-87.67,1
33257,14:00,Hazard,Unclassified,41.69,-87.6,2
33258,14:00,Hazard,Unclassified,41.71,-87.63,2
33259,14:00,Hazard,Unclassified,41.72,-87.69,1
33260,14:00,Hazard,Unclassified,41.73,-87.63,1
33261,14:00,Hazard,Unclassified,41.75,-87.63,1
33262,14:00,Hazard,Unclassified,41.76,-87.63,1
33263,14:00,Hazard,Unclassified,41.77,-87.67,1
33264,14:00,Hazard,Unclassified,41.77,-87.63,1
33265,14:00,Hazard,Unclassified,41.78,-87.64,2
33266,14:00,Hazard,Unclassified,41.8,-87.64,2
33267,14:00,Hazard,Unclassified,41.81,-87.63,2
33268,14:00,Hazard,Unclassified,41.82,-87.75,1
33269,14:00,Hazard,Unclassified,41.82,-87.64,1
33270,14:00,Hazard,Unclassified,41.82,-87.63,1
33271,14:00,Hazard,Unclassified,41.83,-87.64,1
33272,14:00,Hazard,Unclassified,41.84,-87.65,1
33273,14:00,Hazard,Unclassified,41.84,-87.64,2
33274,14:00,Hazard,Unclassified,41.84,-87.62,1
33275,14:00,Hazard,Unclassified,41.85,-87.73,1
33276,14:00,Hazard,Unclassified,41.85,-87.65,1
33277,14:00,Hazard,Unclassified,41.86,-87.65,1
33278,14:00,Hazard,Unclassified,41.87,-87.65,1
33279,14:00,Hazard,Unclassified,41.88,-87.65,1
33280,14:00,Hazard,Unclassified,41.88,-87.63,3
33281,14:00,Hazard,Unclassified,41.89,-87.65,1
33282,14:00,Hazard,Unclassified,41.9,-87.67,1
33283,14:00,Hazard,Unclassified,41.9,-87.63,1
33284,14:00,Hazard,Unclassified,41.92,-87.64,1
33285,14:00,Hazard,Unclassified,41.93,-87.84,1
33286,14:00,Hazard,Unclassified,41.93,-87.64,1
33287,14:00,Hazard,Unclassified,41.94,-87.84,1
33288,14:00,Hazard,Unclassified,41.94,-87.83,1
33289,14:00,Hazard,Unclassified,41.94,-87.7,1
33290,14:00,Hazard,Unclassified,41.95,-87.81,1
33291,14:00,Hazard,Unclassified,41.95,-87.74,1
33292,14:00,Hazard,Unclassified,41.96,-87.86,1
33293,14:00,Hazard,Unclassified,41.96,-87.85,1
33294,14:00,Hazard,Unclassified,41.96,-87.81,1
33295,14:00,Hazard,Unclassified,41.96,-87.71,2
33296,14:00,Hazard,Unclassified,41.97,-87.85,2
33297,14:00,Hazard,Unclassified,41.97,-87.83,3
33298,14:00,Hazard,Unclassified,41.97,-87.81,5
33299,14:00,Hazard,Unclassified,41.97,-87.78,3
33300,14:00,Hazard,Unclassified,41.97,-87.73,1
33301,14:00,Hazard,Unclassified,41.98,-87.94,4
33302,14:00,Hazard,Unclassified,41.98,-87.89,1
33303,14:00,Hazard,Unclassified,41.98,-87.88,3
33304,14:00,Hazard,Unclassified,41.98,-87.86,1
33305,14:00,Hazard,Unclassified,41.98,-87.84,1
33306,14:00,Hazard,Unclassified,41.98,-87.83,3
33307,14:00,Hazard,Unclassified,41.98,-87.82,5
33308,14:00,Hazard,Unclassified,41.98,-87.81,8
33309,14:00,Hazard,Unclassified,41.99,-87.89,2
33310,14:00,Hazard,Unclassified,41.99,-87.83,5
33311,14:00,Hazard,Unclassified,41.99,-87.82,3
33312,14:00,Hazard,Unclassified,41.99,-87.8,1
33313,14:00,Hazard,Unclassified,41.99,-87.79,1
33314,14:00,Hazard,Unclassified,41.99,-87.77,1
33315,14:00,Hazard,Unclassified,41.99,-87.75,1
33316,14:00,Hazard,Unclassified,42.0,-87.71,1
33317,14:00,Hazard,Unclassified,42.01,-87.82,1
33318,14:00,Hazard,Weather,41.65,-87.61,1
33319,14:00,Hazard,Weather,41.65,-87.59,7
33320,14:00,Hazard,Weather,41.65,-87.58,2
33321,14:00,Hazard,Weather,41.66,-87.65,1
33322,14:00,Hazard,Weather,41.66,-87.6,6
33323,14:00,Hazard,Weather,41.66,-87.59,1
33324,14:00,Hazard,Weather,41.67,-87.61,1
33325,14:00,Hazard,Weather,41.68,-87.67,1
33326,14:00,Hazard,Weather,41.68,-87.63,1
33327,14:00,Hazard,Weather,41.68,-87.61,2
33328,14:00,Hazard,Weather,41.69,-87.6,2
33329,14:00,Hazard,Weather,41.7,-87.65,1
33330,14:00,Hazard,Weather,41.7,-87.61,2
33331,14:00,Hazard,Weather,41.7,-87.6,5
33332,14:00,Hazard,Weather,41.71,-87.63,1
33333,14:00,Hazard,Weather,41.71,-87.61,1
33334,14:00,Hazard,Weather,41.71,-87.6,1
33335,14:00,Hazard,Weather,41.71,-87.59,1
33336,14:00,Hazard,Weather,41.72,-87.64,1
33337,14:00,Hazard,Weather,41.72,-87.63,4
33338,14:00,Hazard,Weather,41.73,-87.62,1
33339,14:00,Hazard,Weather,41.73,-87.57,1
33340,14:00,Hazard,Weather,41.74,-87.72,1
33341,14:00,Hazard,Weather,41.74,-87.71,1
33342,14:00,Hazard,Weather,41.74,-87.7,1
33343,14:00,Hazard,Weather,41.75,-87.63,1
33344,14:00,Hazard,Weather,41.75,-87.62,1
33345,14:00,Hazard,Weather,41.76,-87.63,1
33346,14:00,Hazard,Weather,41.76,-87.61,2
33347,14:00,Hazard,Weather,41.77,-87.73,1
33348,14:00,Hazard,Weather,41.77,-87.7,1
33349,14:00,Hazard,Weather,41.77,-87.69,1
33350,14:00,Hazard,Weather,41.77,-87.66,1
33351,14:00,Hazard,Weather,41.77,-87.65,1
33352,14:00,Hazard,Weather,41.77,-87.63,1
33353,14:00,Hazard,Weather,41.77,-87.58,1
33354,14:00,Hazard,Weather,41.78,-87.81,1
33355,14:00,Hazard,Weather,41.78,-87.62,2
33356,14:00,Hazard,Weather,41.78,-87.59,1
33357,14:00,Hazard,Weather,41.79,-87.8,1
33358,14:00,Hazard,Weather,41.79,-87.75,3
33359,14:00,Hazard,Weather,41.79,-87.63,2
33360,14:00,Hazard,Weather,41.8,-87.7,1
33361,14:00,Hazard,Weather,41.8,-87.69,1
33362,14:00,Hazard,Weather,41.8,-87.64,2
33363,14:00,Hazard,Weather,41.81,-87.75,1
33364,14:00,Hazard,Weather,41.81,-87.64,1
33365,14:00,Hazard,Weather,41.81,-87.63,2
33366,14:00,Hazard,Weather,41.81,-87.6,1
33367,14:00,Hazard,Weather,41.82,-87.7,1
33368,14:00,Hazard,Weather,41.82,-87.66,1
33369,14:00,Hazard,Weather,41.82,-87.64,1
